tconst	averageRating	numVotes
tt0462672	7.3	346
tt0462673	7.4	676
tt0462674	3.7	30
tt0462679	5.7	201
tt0462682	6.7	60
tt0462683	6.6	1068
tt0462684	6.6	1214
tt0462687	6.8	134
tt0462689	7.3	176
tt0462690	5.2	261
tt0462691	4.5	16
tt0462696	5.4	11
tt0462699	8.3	656
tt0462702	7.4	146
tt0462703	5.9	1978
tt0462705	6.8	187
tt0462706	7.6	18
tt0462707	6.6	558
tt0462708	5.6	31
tt0462709	2.9	17
tt0462710	7.5	14
tt0462711	7.3	43
tt0462712	6.4	24
tt0462713	5.2	90
tt0462715	5.8	17
tt0462717	6.8	229
tt0462720	6.9	774
tt0462721	5.3	810
tt0462722	7.8	14
tt0462723	7.6	41
tt0462724	5.9	10
tt0462726	5.8	381
tt0462727	6.0	260
tt0462728	7.6	8
tt0462729	5.3	15
tt0462730	6.5	15
tt0462734	8.0	10
tt0462736	8.0	68
tt0462747	7.8	13
tt0462749	8.0	11
tt0462754	4.2	42
tt0462757	6.8	200
tt0462761	4.8	10
tt0462764	5.4	9
tt0462766	7.6	12
tt0462767	7.9	14
tt0462774	8.1	13
tt0462777	8.6	14
tt0462783	5.2	11
tt0462784	4.4	12
tt0462792	6.3	12
tt0462801	8.0	22
tt0462802	6.7	16
tt0462812	9.0	13
tt0462814	6.4	16
tt0462837	6.0	8
tt0462838	9.6	13
tt0462840	7.4	9
tt0462846	6.8	15
tt0462860	9.0	17
tt0462866	6.4	14
tt0462889	6.7	17
tt0462891	6.1	189
tt0462895	6.7	17
tt0462904	7.1	13
tt0462916	5.6	25
tt0462947	7.0	11
tt0462949	7.2	13
tt0462951	6.6	21
tt0462963	6.4	7
tt0462964	4.7	54
tt0462965	4.7	59
tt0462967	8.0	9
tt0462978	6.1	12
tt0462981	6.2	86
tt0462986	7.5	46
tt0462987	7.4	6
tt0462999	7.1	10
tt0463005	7.1	8
tt0463006	8.8	6
tt0463009	5.8	13
tt0463016	8.1	21
tt0463025	8.0	43
tt0463027	4.7	3134
tt0463028	7.9	338
tt0463029	5.6	562
tt0463031	5.0	32
tt0463032	6.8	155
tt0463033	5.8	38
tt0463034	5.6	81763
tt0463046	6.6	69
tt0463047	6.8	6
tt0463052	6.8	23
tt0463071	7.4	10
tt0463073	4.4	17
tt0463076	5.9	18
tt0463078	7.8	14
tt0463107	2.8	12
tt0463123	8.0	5
tt0463124	6.9	130
tt0463126	6.3	12
tt0463134	6.7	183
tt0463149	5.7	8
tt0463154	5.7	8
tt0463163	4.1	16
tt0463165	5.6	8
tt0463167	6.3	8
tt0463168	6.5	6
tt0463180	5.5	32
tt0463244	6.8	17
tt0463258	6.8	9
tt0463261	6.6	121
tt0463262	5.8	149
tt0463263	6.9	35
tt0463264	8.0	60
tt0463268	6.2	81
tt0463270	8.7	71
tt0463274	8.1	82
tt0463276	5.9	29
tt0463277	7.4	55
tt0463279	5.3	41
tt0463280	5.0	10
tt0463281	6.9	167
tt0463283	4.4	123
tt0463286	6.0	131
tt0463287	5.7	504
tt0463290	5.4	113
tt0463291	3.7	38
tt0463292	7.3	21
tt0463293	8.7	29
tt0463298	6.6	29
tt0463300	8.2	7
tt0463301	7.8	10
tt0463302	7.8	67
tt0463306	3.6	124
tt0463307	5.7	7
tt0463310	6.3	449
tt0463311	3.3	421
tt0463312	4.8	260
tt0463313	8.8	20
tt0463315	6.8	53
tt0463316	5.6	21
tt0463318	7.9	88
tt0463319	4.0	29
tt0463323	7.4	10
tt0463324	9.4	14
tt0463325	7.1	42
tt0463327	8.3	43
tt0463330	6.4	107
tt0463331	3.9	211
tt0463333	6.6	63
tt0463337	8.4	6
tt0463339	7.0	26
tt0463343	2.8	56
tt0463345	6.0	3358
tt0463346	2.4	23
tt0463347	7.0	7
tt0463348	7.0	11
tt0463350	8.1	13
tt0463351	5.0	7
tt0463352	5.6	1030
tt0463355	5.6	54
tt0463356	7.0	12
tt0463357	5.3	59
tt0463358	6.7	107
tt0463359	4.7	58
tt0463361	5.0	22
tt0463362	8.4	33
tt0463363	8.2	19
tt0463364	8.6	35
tt0463368	5.6	8
tt0463369	6.2	6
tt0463373	6.7	107
tt0463376	5.4	13
tt0463377	7.0	22
tt0463379	4.6	620
tt0463380	7.2	9
tt0463381	6.7	2580
tt0463382	8.2	18
tt0463383	5.4	21
tt0463384	5.6	27
tt0463385	7.2	688
tt0463388	7.8	63
tt0463390	6.3	54
tt0463391	7.8	55
tt0463392	1.5	8119
tt0463393	5.0	11
tt0463394	8.3	69
tt0463397	3.4	163
tt0463398	4.8	9973
tt0463399	6.5	1190
tt0463404	8.1	445
tt0463405	6.7	33
tt0463406	7.9	7
tt0463412	5.9	19
tt0463423	6.0	6
tt0463424	6.5	18
tt0463429	5.6	276
tt0463436	5.0	24
tt0463441	5.4	38
tt0463444	6.2	12
tt0463448	6.7	51
tt0463450	5.6	8
tt0463451	8.0	25
tt0463454	6.4	131
tt0463457	6.7	77
tt0463458	7.0	42
tt0463459	7.0	34
tt0463460	6.3	25
tt0463461	6.8	41
tt0463462	7.0	37
tt0463463	5.6	31
tt0463464	8.2	93
tt0463465	5.0	24
tt0463466	6.7	22
tt0463467	6.8	29
tt0463468	7.0	24
tt0463469	6.3	35
tt0463470	5.1	29
tt0463471	7.0	63
tt0463472	6.3	58
tt0463473	6.2	31
tt0463474	5.9	41
tt0463475	6.3	33
tt0463476	6.1	106
tt0463477	6.9	33
tt0463478	5.7	35
tt0463479	8.6	184
tt0463480	3.2	15
tt0463481	7.1	32
tt0463482	6.8	128
tt0463483	6.3	45
tt0463484	3.2	9
tt0463485	6.8	78
tt0463486	6.3	2975
tt0463503	6.9	130
tt0463504	5.7	18
tt0463511	7.0	13
tt0463514	4.8	16
tt0463517	6.0	10
tt0463519	5.2	17
tt0463521	7.3	32
tt0463526	7.6	37
tt0463534	6.6	16
tt0463536	5.3	382
tt0463538	7.2	13
tt0463544	5.6	26
tt0463545	3.6	7
tt0463546	5.9	58
tt0463551	5.1	13
tt0463570	5.8	10
tt0463574	7.5	8
tt0463575	7.6	13
tt0463594	5.0	41
tt0463595	6.3	119
tt0463600	6.6	69
tt0463602	6.2	15
tt0463603	6.6	72
tt0463607	5.2	23
tt0463622	7.2	1473
tt0463637	7.5	11
tt0463638	6.6	22
tt0463644	5.9	799
tt0463650	6.6	778
tt0463659	8.0	14
tt0463661	8.3	25
tt0463664	4.2	111
tt0463667	8.2	11
tt0463668	6.0	337
tt0463676	7.2	40
tt0463688	7.8	6
tt0463692	8.5	25
tt0463694	6.8	22
tt0463702	6.0	5
tt0463707	4.5	12
tt0463709	6.3	16
tt0463714	6.2	13
tt0463715	5.4	14
tt0463717	7.7	18
tt0463721	5.8	32
tt0463730	6.8	10
tt0463738	7.6	14
tt0463741	5.2	12
tt0463746	7.1	14
tt0463755	6.2	201
tt0463758	7.2	15
tt0463765	5.3	52
tt0463771	7.2	29
tt0463772	5.5	7
tt0463787	4.4	9
tt0463796	6.6	9
tt0463797	5.5	12
tt0463798	7.4	7
tt0463801	6.6	11
tt0463802	5.2	16
tt0463804	2.8	15
tt0463806	8.2	26
tt0463807	8.2	34
tt0463810	2.2	26
tt0463811	5.4	663
tt0463813	8.1	21
tt0463820	3.8	32
tt0463821	7.1	25
tt0463823	8.2	650
tt0463824	2.2	248
tt0463826	5.2	2147
tt0463827	7.8	8248
tt0463828	7.2	109
tt0463830	8.2	33
tt0463832	7.6	23
tt0463833	5.8	30
tt0463834	6.1	180
tt0463837	6.2	21
tt0463838	8.0	26
tt0463841	3.3	78
tt0463842	8.7	22
tt0463843	5.6	18
tt0463846	6.9	16
tt0463847	6.8	20
tt0463849	6.0	34
tt0463850	4.4	2630
tt0463851	4.4	25
tt0463852	4.9	18
tt0463853	5.8	680
tt0463854	6.9	276863
tt0463855	8.7	25
tt0463856	6.9	74
tt0463857	7.1	171
tt0463858	7.3	30
tt0463859	7.3	7
tt0463860	5.4	28
tt0463865	7.7	44
tt0463866	7.2	112
tt0463867	6.6	14
tt0463868	7.3	63
tt0463872	5.2	30201
tt0463873	4.1	382
tt0463876	8.3	10
tt0463903	7.0	1706
tt0463904	8.4	11
tt0463906	7.4	60
tt0463915	6.8	18
tt0463917	7.4	10
tt0463918	6.3	16
tt0463921	7.4	11
tt0463927	6.8	6
tt0463928	7.5	44
tt0463930	7.3	49
tt0463931	7.2	209
tt0463932	5.6	11
tt0463933	7.9	16
tt0463934	6.3	118
tt0463935	3.3	1412
tt0463936	6.6	41
tt0463938	4.7	70
tt0463939	6.1	398
tt0463941	8.5	30
tt0463942	5.0	17
tt0463943	8.2	13
tt0463944	6.1	444
tt0463947	4.2	261
tt0463948	3.3	1067
tt0463949	7.9	243
tt0463950	5.4	212
tt0463953	6.1	4058
tt0463955	7.5	9
tt0463956	7.3	9
tt0463958	4.2	11
tt0463959	5.5	369
tt0463960	3.3	1819
tt0463963	5.4	846
tt0463964	9.1	41
tt0463965	7.7	11
tt0463967	6.0	35
tt0463968	6.7	11
tt0463969	7.4	99
tt0463970	6.5	75
tt0463971	7.1	80
tt0463972	7.1	10
tt0463974	7.0	22
tt0463976	6.1	117
tt0463977	4.7	24
tt0463978	7.5	23
tt0463980	6.6	12
tt0463981	7.4	17
tt0463984	4.4	335
tt0463985	6.0	271835
tt0463986	6.0	72
tt0463987	6.9	19
tt0463988	3.9	22
tt0463990	7.3	770
tt0463991	6.6	150
tt0463992	6.2	22
tt0463993	8.0	8
tt0463996	6.3	443
tt0463997	6.8	17
tt0463998	7.6	79232
tt0464001	4.3	88
tt0464002	9.0	12
tt0464003	8.4	56
tt0464005	4.4	11
tt0464006	3.9	454
tt0464021	7.3	59
tt0464022	6.6	935
tt0464023	7.9	16
tt0464024	6.2	47
tt0464026	7.4	8
tt0464027	5.4	21
tt0464029	7.2	6621
tt0464030	7.7	8
tt0464032	8.0	44
tt0464033	6.9	16
tt0464034	6.8	5
tt0464035	7.1	29
tt0464038	6.6	1747
tt0464039	2.8	148
tt0464040	7.4	10
tt0464041	6.1	18194
tt0464043	6.4	9
tt0464044	6.8	15
tt0464046	3.7	39
tt0464048	6.7	8
tt0464049	6.8	21019
tt0464050	6.1	15
tt0464051	4.6	737
tt0464054	6.8	391
tt0464055	8.4	10
tt0464056	6.4	20
tt0464058	5.7	37
tt0464059	5.4	526
tt0464061	5.7	4390
tt0464062	6.3	175
tt0464064	8.5	13
tt0464065	4.3	31
tt0464066	7.2	74
tt0464067	7.6	36
tt0464068	8.5	18
tt0464069	5.6	96
tt0464070	7.3	239
tt0464071	7.0	3564
tt0464073	2.0	904
tt0464074	6.9	31
tt0464075	7.0	12
tt0464080	7.2	19
tt0464081	4.1	23
tt0464083	7.3	266
tt0464084	7.5	22
tt0464086	5.6	183
tt0464087	9.4	22
tt0464088	3.1	52
tt0464090	8.5	10
tt0464091	5.4	77
tt0464093	7.5	30
tt0464095	4.9	168
tt0464096	5.1	565
tt0464097	9.1	22
tt0464098	5.0	283
tt0464099	6.0	7
tt0464100	7.1	48
tt0464101	6.2	32
tt0464102	8.2	37
tt0464103	5.2	18
tt0464105	7.0	3526
tt0464106	7.2	4358
tt0464107	7.1	234
tt0464115	8.0	129
tt0464116	8.0	30
tt0464118	4.3	136
tt0464119	9.1	23
tt0464120	8.5	9
tt0464122	7.4	59
tt0464126	8.5	8
tt0464127	7.1	73
tt0464129	6.6	370
tt0464131	6.5	50
tt0464132	8.5	11
tt0464134	6.7	282
tt0464136	5.5	31
tt0464137	2.9	152
tt0464138	7.9	11
tt0464141	7.4	156225
tt0464144	8.9	18
tt0464145	7.3	11
tt0464148	7.8	192
tt0464150	6.8	16
tt0464153	7.9	39
tt0464154	5.5	91903
tt0464155	8.1	23
tt0464156	6.8	51
tt0464160	6.9	11106
tt0464162	3.3	1648
tt0464163	6.5	18
tt0464164	6.1	7
tt0464165	6.3	287
tt0464169	5.5	26
tt0464170	7.6	10
tt0464173	8.5	7
tt0464175	7.1	32
tt0464177	6.5	13
tt0464179	7.0	69
tt0464184	6.4	1561
tt0464185	3.1	148
tt0464189	7.6	187
tt0464190	6.7	24
tt0464191	8.0	23
tt0464192	7.1	21
tt0464194	6.6	87
tt0464195	5.7	28
tt0464196	6.4	39173
tt0464198	7.2	14
tt0464202	8.0	6
tt0464203	6.3	56
tt0464204	8.3	59
tt0464205	6.4	24
tt0464206	6.9	19
tt0464207	5.9	11
tt0464209	7.3	25
tt0464210	6.8	10
tt0464212	4.8	19
tt0464213	7.9	111
tt0464216	7.2	34
tt0464217	7.2	22
tt0464219	5.8	40
tt0464224	6.9	79
tt0464225	4.2	15
tt0464233	7.4	9
tt0464254	6.7	83
tt0464257	5.8	7
tt0464258	7.6	24
tt0464259	7.7	14
tt0464267	9.4	24
tt0464268	7.5	39
tt0464269	8.3	46
tt0464278	7.6	7
tt0464280	4.5	129
tt0464288	6.3	43
tt0464289	6.9	9
tt0464291	7.7	38
tt0464294	6.4	45
tt0464295	5.5	34
tt0464299	7.3	83
tt0464300	6.8	29
tt0464307	6.4	5
tt0464310	6.3	13
tt0464315	4.6	15
tt0464316	6.4	12
tt0464319	5.2	21
tt0464320	3.9	3573
tt0464327	9.1	11
tt0464330	3.6	49
tt0464331	8.8	28
tt0464332	8.9	14
tt0464333	7.7	21
tt0464335	7.6	17
tt0464337	7.8	26
tt0464341	8.0	21
tt0464342	7.0	34
tt0464351	7.0	21
tt0464354	7.8	8
tt0464355	7.3	14
tt0464372	7.0	27
tt0464393	6.0	14
tt0464415	7.6	23
tt0464473	4.6	17
tt0464483	6.0	11
tt0464493	6.5	12
tt0464501	7.9	24
tt0464535	7.4	24
tt0464549	5.5	17
tt0464562	4.0	7
tt0464570	6.7	18
tt0464581	5.8	14
tt0464589	6.1	21
tt0464620	6.9	40
tt0464624	4.6	109
tt0464625	7.9	3461
tt0464626	6.8	116
tt0464627	6.9	217
tt0464628	8.6	18
tt0464629	6.6	33
tt0464632	6.1	364
tt0464634	5.9	19
tt0464635	7.0	10
tt0464636	6.8	1527
tt0464642	5.1	15
tt0464644	5.2	5
tt0464646	6.8	26
tt0464647	7.0	41
tt0464651	6.1	116
tt0464660	6.3	75
tt0464665	6.6	707
tt0464671	7.2	25
tt0464672	5.7	44
tt0464680	7.7	7
tt0464682	6.9	12
tt0464683	8.6	11
tt0464691	6.9	77
tt0464692	5.8	129
tt0464694	5.3	40
tt0464733	6.6	11
tt0464747	4.4	36
tt0464752	6.8	92
tt0464758	5.8	188
tt0464760	5.6	84
tt0464761	6.2	276
tt0464762	6.4	551
tt0464763	5.6	38
tt0464767	2.5	203
tt0464768	6.3	76
tt0464769	6.8	823
tt0464770	5.0	146
tt0464772	5.3	34
tt0464773	5.5	25
tt0464774	7.1	239
tt0464775	6.7	15
tt0464776	2.8	12
tt0464777	6.1	37
tt0464778	8.6	75
tt0464779	8.2	25
tt0464780	8.1	379
tt0464782	6.8	175
tt0464783	8.2	93
tt0464784	4.5	779
tt0464786	7.0	28
tt0464788	8.7	19
tt0464791	9.2	8
tt0464793	6.0	205
tt0464794	6.7	45
tt0464795	6.6	24
tt0464796	7.8	12
tt0464797	6.6	33
tt0464798	7.6	6
tt0464799	4.3	2349
tt0464800	6.4	198
tt0464803	7.2	41
tt0464806	3.1	87
tt0464807	6.3	48
tt0464808	7.2	13
tt0464809	8.1	12
tt0464811	5.1	37
tt0464813	9.2	8
tt0464814	7.1	16
tt0464815	6.6	62
tt0464816	4.3	46
tt0464817	8.1	14
tt0464818	7.7	78
tt0464819	7.9	16
tt0464823	7.4	8
tt0464824	7.2	7
tt0464825	5.9	13
tt0464827	7.0	11
tt0464828	6.4	2266
tt0464830	7.5	14
tt0464831	4.1	95
tt0464832	7.5	14
tt0464836	7.8	13
tt0464837	5.1	396
tt0464842	6.3	104
tt0464844	7.0	28
tt0464845	4.2	15
tt0464848	5.5	344
tt0464849	6.9	128
tt0464852	6.9	17
tt0464855	8.8	13
tt0464859	7.7	7
tt0464861	7.2	7
tt0464866	7.4	24
tt0464868	7.4	15
tt0464870	7.2	8
tt0464873	8.3	32
tt0464876	6.6	8
tt0464877	7.2	6
tt0464878	7.2	214
tt0464885	6.0	16
tt0464891	6.7	105
tt0464905	8.4	22
tt0464907	6.5	2505
tt0464908	5.7	8
tt0464909	1.0	7
tt0464913	7.0	21181
tt0464917	5.2	15
tt0464922	8.0	126
tt0464923	5.2	6
tt0464925	7.7	67
tt0464929	7.6	72
tt0464930	8.4	70
tt0464941	7.8	21
tt0464953	7.9	17
tt0464954	7.2	7
tt0464955	7.5	1771
tt0464965	6.3	28
tt0464966	4.1	198
tt0464968	6.0	30
tt0464974	5.9	23
tt0464975	7.2	40
tt0464983	4.2	16
tt0464985	7.2	19
tt0464990	4.7	80
tt0464995	6.7	15
tt0464996	2.0	58
tt0464999	6.9	22
tt0465002	5.6	32
tt0465015	6.9	18
tt0465017	6.8	15
tt0465020	7.1	15
tt0465026	3.9	15
tt0465030	6.1	96
tt0465039	9.5	6
tt0465043	7.0	52
tt0465049	5.8	23
tt0465051	7.2	16
tt0465054	4.3	66
tt0465066	6.3	26
tt0465067	6.5	12
tt0465072	8.3	24
tt0465075	8.5	7
tt0465076	7.6	66
tt0465077	8.2	18
tt0465078	8.4	15
tt0465096	4.5	10
tt0465098	8.6	18
tt0465107	7.2	7
tt0465109	5.9	17
tt0465111	3.8	34
tt0465112	5.7	40
tt0465113	7.7	18
tt0465114	7.6	35
tt0465116	5.0	85
tt0465117	7.2	7
tt0465118	6.9	36
tt0465120	8.3	58
tt0465121	4.8	20
tt0465124	7.5	11
tt0465129	7.3	17
tt0465135	7.5	17
tt0465138	5.2	61
tt0465139	4.2	23
tt0465140	5.8	415
tt0465142	5.5	24839
tt0465146	4.9	149
tt0465149	2.5	50
tt0465160	5.2	203
tt0465177	5.4	887
tt0465178	4.8	142
tt0465180	5.1	12
tt0465183	8.0	11
tt0465184	7.0	9
tt0465188	6.8	5054
tt0465198	4.6	9
tt0465202	7.9	15
tt0465203	6.4	30854
tt0465207	5.7	249
tt0465209	7.2	24
tt0465234	6.5	238013
tt0465239	9.2	15
tt0465241	6.3	356
tt0465253	7.4	5
tt0465270	6.0	86
tt0465275	8.8	10
tt0465284	7.6	9
tt0465297	6.2	11
tt0465314	8.3	28
tt0465315	7.7	5870
tt0465316	7.6	16887
tt0465318	6.9	274
tt0465320	3.4	81
tt0465321	6.9	166
tt0465323	5.0	52
tt0465326	7.9	6741
tt0465327	6.6	5912
tt0465330	7.1	10
tt0465332	6.7	140
tt0465333	3.3	144
tt0465335	5.9	46
tt0465336	3.8	40
tt0465337	7.6	44
tt0465338	3.4	17
tt0465339	7.2	328
tt0465340	5.1	202
tt0465341	4.8	21
tt0465342	6.3	995
tt0465343	3.8	44
tt0465344	3.3	810
tt0465345	7.2	9
tt0465346	8.4	62
tt0465347	1.2	407
tt0465349	6.9	78
tt0465350	5.3	8
tt0465352	3.9	72
tt0465353	8.0	6362
tt0465355	7.0	22
tt0465358	3.6	22
tt0465360	3.4	65
tt0465364	6.4	40
tt0465365	3.9	35
tt0465367	5.5	73
tt0465370	5.8	130
tt0465375	5.5	8301
tt0465376	3.4	26
tt0465379	5.5	127
tt0465383	4.8	96
tt0465385	4.5	7
tt0465389	7.0	96
tt0465391	6.1	9
tt0465393	6.9	14
tt0465396	2.7	20
tt0465407	5.5	988
tt0465409	2.6	33
tt0465410	4.8	50
tt0465417	5.3	771
tt0465418	6.7	12
tt0465420	5.6	158
tt0465425	7.3	48
tt0465427	5.6	21
tt0465428	7.1	49
tt0465430	6.1	12604
tt0465431	8.6	31
tt0465432	7.8	11
tt0465433	3.2	29
tt0465434	3.3	219
tt0465435	6.6	20
tt0465436	6.5	12151
tt0465437	5.6	98
tt0465439	6.5	27
tt0465440	4.9	635
tt0465444	7.9	42
tt0465445	8.4	8
tt0465446	8.4	20
tt0465450	6.5	25
tt0465451	6.2	242
tt0465455	2.7	254
tt0465461	5.9	700
tt0465463	3.5	20
tt0465467	7.3	98
tt0465472	7.5	304
tt0465473	5.4	19
tt0465474	2.2	10
tt0465480	8.2	17
tt0465482	7.9	4389
tt0465484	7.9	17
tt0465485	3.3	218
tt0465492	6.4	25
tt0465493	6.1	20
tt0465494	6.2	170686
tt0465496	7.4	37
tt0465497	4.5	89
tt0465499	6.6	236
tt0465500	7.8	211
tt0465502	5.9	23578
tt0465505	6.4	10
tt0465506	4.4	91
tt0465509	6.8	194
tt0465511	6.6	28
tt0465512	4.8	23
tt0465515	4.2	44
tt0465517	4.6	716
tt0465518	5.5	16
tt0465519	6.0	97
tt0465521	8.9	53
tt0465535	5.9	369
tt0465536	5.4	11
tt0465537	5.0	677
tt0465538	7.2	166793
tt0465543	6.4	62
tt0465545	8.6	14
tt0465549	7.4	97
tt0465550	6.8	99
tt0465551	7.4	79400
tt0465552	6.0	574
tt0465553	4.1	101
tt0465554	5.8	12
tt0465556	6.5	427
tt0465557	5.2	100
tt0465569	7.5	2323
tt0465570	7.4	75
tt0465580	6.1	111812
tt0465582	7.7	21
tt0465583	7.5	40
tt0465589	7.9	262
tt0465590	3.5	19
tt0465591	8.1	41
tt0465592	6.3	47
tt0465595	6.1	27
tt0465599	8.6	71
tt0465600	5.4	111
tt0465601	7.1	101
tt0465602	6.6	150861
tt0465604	6.6	144
tt0465606	7.6	25
tt0465607	7.0	7
tt0465608	8.0	14
tt0465614	5.0	131
tt0465616	3.3	314
tt0465618	3.1	19
tt0465624	5.2	64779
tt0465634	9.0	17
tt0465635	7.0	130
tt0465636	6.9	41
tt0465637	7.9	43
tt0465638	7.6	19
tt0465642	7.0	31
tt0465643	3.0	246
tt0465644	5.2	15
tt0465645	8.6	22
tt0465647	4.9	10
tt0465649	7.3	31
tt0465650	8.8	33
tt0465653	6.9	2791
tt0465657	6.7	3791
tt0465658	8.1	14
tt0465659	7.8	15
tt0465660	8.7	12
tt0465662	7.0	14
tt0465664	6.2	22
tt0465666	5.8	183
tt0465667	8.1	22
tt0465670	6.1	9952
tt0465671	7.7	19
tt0465672	9.8	9
tt0465673	4.7	20
tt0465676	6.4	6976
tt0465678	7.3	36
tt0465682	7.0	303
tt0465683	5.2	25
tt0465688	6.6	19
tt0465689	7.9	880
tt0465691	6.8	23
tt0465697	6.2	76
tt0465701	7.1	14
tt0465702	6.0	11
tt0465707	4.8	11
tt0465710	7.3	117
tt0465711	6.1	405
tt0465715	7.2	7
tt0465717	4.4	22
tt0465718	6.2	45
tt0465719	6.6	12
tt0465721	7.1	33
tt0465723	4.7	29
tt0465725	7.5	76
tt0465726	6.3	9
tt0465731	5.1	25
tt0465737	5.6	703
tt0465739	5.8	7
tt0465746	7.4	33
tt0465749	7.0	9
tt0465756	7.2	26
tt0465757	6.5	7
tt0465758	7.8	186
tt0465761	6.8	8
tt0465762	4.3	15
tt0465774	6.5	2298
tt0465777	8.2	24
tt0465778	3.4	13
tt0465782	6.8	14
tt0465787	7.4	11
tt0465801	2.8	39
tt0465809	8.4	82
tt0465810	8.8	10
tt0465812	1.7	7
tt0465814	4.7	19
tt0465816	4.5	6
tt0465819	7.1	93
tt0465823	6.7	82
tt0465824	8.6	14
tt0465826	2.2	56
tt0465829	7.2	22
tt0465832	7.8	60
tt0465834	7.3	72
tt0465836	8.3	58
tt0465837	7.0	6
tt0465838	7.9	34
tt0465840	7.7	10
tt0465849	6.7	583
tt0465850	8.0	5
tt0465852	7.3	29
tt0465855	7.9	11
tt0465856	6.1	10
tt0465857	8.0	33
tt0465860	7.1	22
tt0465861	3.9	16
tt0465862	9.2	5
tt0465864	7.6	13
tt0465866	7.1	45
tt0465868	7.9	14
tt0465869	6.4	286
tt0465873	4.1	22
tt0465875	7.7	41
tt0465879	7.7	137
tt0465880	3.4	19
tt0465884	7.8	25
tt0465888	5.6	65
tt0465891	4.3	15
tt0465892	6.3	18
tt0465894	1.9	22
tt0465895	7.0	13
tt0465898	9.2	269
tt0465903	5.2	79
tt0465904	8.4	31
tt0465907	6.5	83
tt0465909	7.7	213
tt0465916	6.5	28
tt0465919	7.0	16
tt0465920	5.3	38
tt0465921	7.6	8
tt0465922	7.3	51
tt0465924	6.5	15
tt0465925	6.1	18217
tt0465928	5.2	5
tt0465936	5.4	221
tt0465937	7.3	65
tt0465940	6.0	11359
tt0465946	5.6	12
tt0465960	4.2	8
tt0465962	2.7	21
tt0465963	6.1	318
tt0465965	8.2	25
tt0465966	7.2	11
tt0465967	7.1	2268
tt0465977	5.8	7
tt0465979	6.9	10
tt0465981	7.4	6
tt0465985	2.0	5
tt0465991	5.7	38
tt0465996	8.8	5
tt0465997	5.2	5140
tt0465999	1.7	9
tt0466005	4.5	19
tt0466006	5.5	301
tt0466007	6.6	18
tt0466009	6.8	411
tt0466010	7.1	9
tt0466011	8.1	52
tt0466012	6.3	322
tt0466013	3.3	52
tt0466018	7.2	20
tt0466019	9.2	23
tt0466024	3.3	16
tt0466025	6.5	136
tt0466029	7.7	40
tt0466030	6.1	11
tt0466031	7.7	20
tt0466032	3.7	64
tt0466033	6.0	9
tt0466038	6.5	22
tt0466040	6.3	141
tt0466043	6.2	1769
tt0466044	7.6	31
tt0466048	7.4	5
tt0466052	6.2	10
tt0466056	5.3	688
tt0466057	5.9	98
tt0466064	5.6	26
tt0466068	6.8	12
tt0466069	4.2	5
tt0466070	7.6	35
tt0466077	7.9	83
tt0466086	8.2	22
tt0466087	8.0	17
tt0466089	6.6	57
tt0466090	6.9	42
tt0466091	5.7	36
tt0466092	6.8	25
tt0466093	7.2	62
tt0466094	7.1	38
tt0466095	7.5	121
tt0466096	5.5	34
tt0466097	7.7	30
tt0466099	7.2	21
tt0466100	6.6	182
tt0466103	7.2	1500
tt0466104	5.4	19
tt0466106	6.3	10
tt0466107	6.0	13
tt0466108	6.5	15
tt0466111	7.6	20
tt0466117	6.5	29
tt0466119	7.5	14
tt0466125	6.4	6
tt0466126	6.5	51
tt0466127	6.8	51
tt0466128	6.5	74
tt0466130	7.3	29
tt0466131	5.7	51
tt0466132	5.6	14
tt0466134	7.4	32
tt0466136	6.0	8
tt0466137	7.5	211
tt0466139	6.5	35
tt0466141	8.1	50
tt0466142	5.0	9
tt0466143	6.3	15
tt0466145	7.2	33
tt0466146	6.5	13
tt0466149	4.4	380
tt0466150	7.7	18
tt0466151	6.9	17
tt0466154	6.6	5
tt0466169	7.0	21
tt0466171	6.5	36
tt0466172	8.4	14
tt0466174	5.5	361
tt0466175	3.8	11
tt0466178	6.1	11
tt0466179	5.9	17
tt0466187	7.2	35
tt0466188	6.0	35
tt0466191	5.9	160
tt0466192	6.4	29
tt0466194	6.2	37
tt0466195	5.9	776
tt0466198	7.6	142
tt0466199	6.7	18
tt0466200	7.3	74
tt0466201	2.7	455
tt0466203	8.3	8
tt0466204	6.5	67
tt0466205	6.7	45
tt0466207	6.1	16
tt0466208	4.9	37
tt0466210	5.8	9
tt0466211	6.0	44
tt0466214	4.1	131
tt0466215	3.4	126
tt0466216	8.5	7
tt0466218	8.3	12
tt0466220	7.7	25
tt0466221	5.5	215
tt0466223	6.4	21
tt0466225	6.7	19
tt0466227	6.6	290
tt0466228	8.4	21
tt0466230	6.8	13
tt0466231	7.6	13
tt0466232	7.4	11
tt0466239	5.6	38
tt0466240	8.5	8
tt0466241	7.6	10
tt0466244	6.6	89
tt0466245	4.9	59
tt0466247	7.6	6
tt0466248	9.0	16
tt0466249	6.8	10
tt0466251	8.3	29
tt0466253	5.1	18
tt0466257	9.5	8
tt0466258	4.7	15
tt0466259	8.1	113
tt0466261	8.1	11
tt0466262	6.3	6
tt0466263	4.2	92
tt0466264	7.2	98
tt0466265	6.6	136
tt0466266	8.6	23
tt0466267	8.8	24
tt0466271	6.3	71
tt0466272	4.0	15
tt0466273	5.0	90
