tconst	averageRating	numVotes
tt0202451	5.8	6
tt0202452	4.1	49
tt0202455	5.0	38
tt0202456	8.9	1615
tt0202457	6.2	8
tt0202458	2.0	179
tt0202460	4.8	24
tt0202461	6.3	38
tt0202463	7.0	55
tt0202464	6.6	106
tt0202468	7.5	21
tt0202470	6.3	43654
tt0202471	8.0	645
tt0202473	6.4	169
tt0202475	2.5	15
tt0202477	8.1	2170
tt0202478	6.2	489
tt0202479	3.3	16
tt0202480	7.7	2034
tt0202482	5.5	265
tt0202483	6.9	95
tt0202484	6.8	14
tt0202485	8.0	11
tt0202487	7.7	24
tt0202488	6.5	9
tt0202489	8.5	215
tt0202490	7.7	33
tt0202491	8.1	83
tt0202493	6.5	2766
tt0202494	3.0	9
tt0202496	1.3	377
tt0202497	7.9	32
tt0202499	7.1	26
tt0202500	6.5	49
tt0202501	7.9	12
tt0202502	5.6	26
tt0202507	6.1	99
tt0202511	5.2	7
tt0202513	7.3	541
tt0202514	6.8	12
tt0202515	5.9	128
tt0202519	6.5	19
tt0202520	5.3	27
tt0202521	5.1	5659
tt0202522	5.5	14
tt0202525	7.1	10
tt0202526	7.2	7
tt0202527	8.1	101
tt0202530	6.7	35
tt0202535	4.7	8
tt0202536	5.4	109
tt0202539	4.0	44
tt0202540	5.9	10
tt0202542	4.3	9
tt0202543	4.6	230
tt0202546	7.1	14
tt0202547	4.2	28
tt0202550	3.8	14
tt0202555	6.7	23
tt0202557	5.1	38
tt0202558	6.6	8
tt0202559	7.6	5945
tt0202560	7.1	23
tt0202562	7.6	36
tt0202563	7.4	6
tt0202564	7.7	69
tt0202565	6.9	35
tt0202566	5.2	28
tt0202567	5.3	108
tt0202568	6.6	16
tt0202570	5.7	43
tt0202571	5.3	19
tt0202572	5.8	43
tt0202573	6.0	12
tt0202579	6.6	12
tt0202580	8.2	33
tt0202582	7.5	25
tt0202583	5.4	23
tt0202584	6.7	25
tt0202586	2.8	303
tt0202587	2.8	46
tt0202589	6.3	74
tt0202591	9.0	9
tt0202592	6.2	57
tt0202593	8.3	13
tt0202594	4.4	96
tt0202595	5.5	290
tt0202596	8.6	77
tt0202599	5.0	134
tt0202601	7.9	11
tt0202602	4.9	138
tt0202604	7.4	1307
tt0202605	5.4	15
tt0202612	4.3	14
tt0202614	5.5	215
tt0202615	4.7	66
tt0202616	4.7	36
tt0202618	7.9	20
tt0202620	3.6	17
tt0202623	5.4	4821
tt0202626	5.7	13
tt0202627	6.3	310
tt0202629	6.1	98
tt0202630	7.4	173
tt0202639	5.1	106
tt0202640	5.1	44
tt0202641	7.2	1688
tt0202642	4.6	315
tt0202644	6.9	73
tt0202648	4.4	22
tt0202654	8.2	12
tt0202655	6.6	24
tt0202656	7.5	71
tt0202657	6.4	119
tt0202660	3.8	85
tt0202663	5.2	8
tt0202664	6.5	20
tt0202665	6.2	76
tt0202666	7.5	8
tt0202667	6.9	435
tt0202669	6.3	26
tt0202670	6.1	20
tt0202672	7.4	18
tt0202675	7.7	38
tt0202677	6.6	33792
tt0202682	6.7	510
tt0202686	7.7	21
tt0202691	6.2	30
tt0202693	6.5	62
tt0202695	5.5	77
tt0202697	6.2	194
tt0202698	7.1	16
tt0202700	4.9	8
tt0202701	6.8	68
tt0202703	4.5	343
tt0202705	4.5	24
tt0202706	4.1	10
tt0202707	6.3	25
tt0202710	3.2	7
tt0202711	6.4	921
tt0202712	5.8	7
tt0202713	5.8	34
tt0202714	7.4	7
tt0202716	6.7	144
tt0202717	8.3	55
tt0202718	6.8	19
tt0202719	7.3	71
tt0202720	5.1	37
tt0202722	7.7	367
tt0202723	6.8	58
tt0202724	6.0	74
tt0202725	7.7	90
tt0202726	7.4	70
tt0202728	6.9	18
tt0202730	3.1	16
tt0202731	8.0	11
tt0202732	7.4	39
tt0202735	7.0	50
tt0202737	8.3	31
tt0202738	7.0	18
tt0202739	7.0	26
tt0202741	6.6	3550
tt0202742	6.2	25
tt0202743	5.9	31
tt0202745	6.9	129
tt0202746	6.7	67
tt0202747	7.5	44
tt0202748	7.3	6545
tt0202750	7.5	47
tt0202752	6.6	261
tt0202753	6.2	13
tt0202755	4.9	23
tt0202756	8.1	13
tt0202757	7.9	10
tt0202758	8.3	32
tt0202759	8.3	14
tt0202762	7.7	22
tt0202763	8.0	11
tt0202764	9.0	7
tt0202765	6.8	733
tt0202766	7.1	45
tt0202768	8.5	11
tt0202769	8.1	397
tt0202770	5.4	39
tt0202771	6.7	46
tt0202772	6.3	13
tt0202773	6.6	100
tt0202776	7.6	14
tt0202777	7.0	47
tt0202782	5.8	259
tt0202784	6.4	22
tt0202785	5.4	217
tt0202787	5.6	23
tt0202788	4.7	62
tt0202789	6.4	7
tt0202792	6.1	371
tt0202793	6.7	25
tt0202795	5.5	23
tt0202797	8.3	17
tt0202799	4.8	20
tt0202800	6.1	46
tt0202806	3.7	602
tt0202807	5.7	31
tt0202808	7.3	155
tt0202809	5.8	6
tt0202810	7.1	45
tt0202812	8.1	131
tt0202813	5.8	15
tt0202814	4.2	10
tt0202815	6.9	1870
tt0202816	8.2	30
tt0202817	7.8	26
tt0202818	5.2	70
tt0202819	7.1	10
tt0202821	8.3	214
tt0202822	7.2	14
tt0202829	6.9	14
tt0202830	7.0	10
tt0202831	8.0	94
tt0202832	6.0	412
tt0202835	6.1	60
tt0202837	7.6	14
tt0202838	4.0	9
tt0202839	8.7	23
tt0202841	8.1	11
tt0202842	6.2	53
tt0202849	5.5	55
tt0202852	7.7	23
tt0202855	7.0	45
tt0202856	6.4	189
tt0202859	5.7	56
tt0202860	6.8	8
tt0202861	6.9	16
tt0202864	6.7	67
tt0202866	7.1	14
tt0202868	5.4	29
tt0202872	5.4	42
tt0202875	7.9	12
tt0202877	5.0	11
tt0202880	6.9	19
tt0202881	8.3	38
tt0202884	3.2	149
tt0202885	8.7	31
tt0202887	5.4	11
tt0202890	5.0	9
tt0202891	5.4	127
tt0202892	6.3	29
tt0202895	6.5	23
tt0202896	4.3	64
tt0202897	6.6	28
tt0202898	6.7	9
tt0202900	6.5	35
tt0202904	7.2	10
tt0202905	8.6	11
tt0202907	7.9	600
tt0202908	6.4	413
tt0202909	6.6	143
tt0202910	6.2	9
tt0202913	4.9	51
tt0202917	4.1	12
tt0202919	7.5	56
tt0202922	5.4	430
tt0202924	5.3	16
tt0202928	6.4	293
tt0202931	6.3	118
tt0202932	6.6	144
tt0202934	5.9	21
tt0202935	6.1	26
tt0202936	7.2	126
tt0202937	6.8	24
tt0202938	5.5	30
tt0202940	6.0	20
tt0202942	6.4	157
tt0202944	5.8	20
tt0202945	6.5	104
tt0202946	6.7	69
tt0202947	6.1	77
tt0202950	6.2	52
tt0202951	5.6	11
tt0202952	7.4	17
tt0202956	4.6	11
tt0202957	5.8	11
tt0202960	6.5	126
tt0202962	5.8	11
tt0202963	6.4	100
tt0202965	6.6	524
tt0202966	5.4	14
tt0202967	7.0	170
tt0202970	6.5	32
tt0202971	5.9	9
tt0202977	4.3	20
tt0202978	6.7	24
tt0202989	4.5	693
tt0202991	6.2	16
tt0202994	8.9	21
tt0202996	5.6	52
tt0202999	5.8	52
tt0203003	7.3	9
tt0203009	7.6	285394
tt0203013	7.4	111
tt0203014	8.2	10
tt0203015	5.1	10
tt0203016	4.9	11
tt0203019	7.2	117572
tt0203020	4.7	15
tt0203021	6.8	13
tt0203022	6.4	187
tt0203024	5.7	19
tt0203027	6.6	149
tt0203028	6.0	21
tt0203030	6.3	17
tt0203031	6.2	514
tt0203035	5.4	7
tt0203036	5.9	80
tt0203037	7.4	13
tt0203039	6.0	64
tt0203040	7.1	134
tt0203044	5.0	9
tt0203047	6.3	84
tt0203048	8.5	37
tt0203050	6.5	43
tt0203051	6.5	174
tt0203052	5.3	26
tt0203053	5.5	872
tt0203054	7.2	25
tt0203056	4.7	47
tt0203058	5.6	44
tt0203060	5.2	15
tt0203062	5.6	10
tt0203066	6.2	12
tt0203067	4.6	32
tt0203068	6.5	17
tt0203074	5.8	168
tt0203076	4.8	8
tt0203078	5.5	42
tt0203080	7.9	11
tt0203081	6.2	97
tt0203082	8.6	14884
tt0203083	7.1	33
tt0203084	5.4	13
tt0203086	7.4	6
tt0203088	4.2	1383
tt0203089	4.3	10
tt0203090	5.2	73
tt0203092	4.9	641
tt0203093	6.2	26
tt0203094	6.4	67
tt0203096	6.7	10
tt0203100	7.5	18
tt0203101	6.7	53
tt0203102	7.5	8
tt0203103	4.3	7
tt0203104	6.3	20
tt0203105	4.0	70
tt0203107	7.2	8
tt0203110	5.8	23
tt0203113	6.1	10
tt0203115	4.5	109
tt0203116	5.4	25
tt0203118	6.9	131
tt0203119	7.3	61852
tt0203122	6.2	8
tt0203123	5.2	9
tt0203126	7.0	14
tt0203127	6.9	56
tt0203128	7.7	1098
tt0203132	5.1	625
tt0203138	5.3	8
tt0203139	4.2	1059
tt0203141	8.3	7
tt0203142	6.5	15
tt0203144	6.6	17
tt0203147	4.3	6
tt0203150	6.9	146
tt0203151	5.3	12
tt0203152	7.4	41
tt0203156	5.1	23
tt0203157	8.4	72
tt0203158	6.7	21
tt0203162	7.0	53
tt0203166	7.4	22961
tt0203168	7.4	49
tt0203169	6.9	56
tt0203170	7.8	14
tt0203172	6.5	57
tt0203174	6.9	53
tt0203176	6.6	15
tt0203177	5.4	6
tt0203178	7.1	19
tt0203181	6.4	9
tt0203182	6.1	17
tt0203184	7.9	28
tt0203185	4.0	840
tt0203186	5.1	17
tt0203189	4.8	221
tt0203191	7.9	28
tt0203192	4.8	8
tt0203206	8.2	10
tt0203212	5.5	18
tt0203214	5.2	167
tt0203217	6.8	174
tt0203218	4.8	27
tt0203221	5.2	11
tt0203223	7.0	26
tt0203224	7.1	296
tt0203225	7.5	220
tt0203226	7.6	45
tt0203227	7.6	44
tt0203228	7.5	40
tt0203230	7.5	30176
tt0203232	6.8	37
tt0203234	6.8	21
tt0203235	6.2	51
tt0203236	7.8	205
tt0203237	6.7	687
tt0203239	6.3	8
tt0203244	5.6	6
tt0203246	8.0	55
tt0203247	5.3	980
tt0203248	7.9	2364
tt0203251	7.6	42
tt0203252	7.7	11
tt0203253	8.8	9
tt0203254	6.4	4732
tt0203255	6.3	101
tt0203256	7.7	23
tt0203257	7.5	44
tt0203259	8.1	105724
tt0203260	6.8	26
tt0203264	7.9	9
tt0203265	6.1	345
tt0203266	8.2	16
tt0203267	5.5	8
tt0203268	7.1	2515
tt0203269	6.7	101
tt0203271	8.2	21
tt0203272	6.6	6
tt0203274	5.4	9
tt0203275	7.4	235
tt0203276	5.9	48
tt0203281	7.5	34
tt0203282	5.9	47
tt0203284	5.7	37
tt0203285	2.5	70
tt0203286	7.0	9
tt0203289	6.6	1634
tt0203290	5.6	34
tt0203291	3.7	30
tt0203292	6.4	73
tt0203293	6.7	12
tt0203295	6.4	91
tt0203297	5.2	547
tt0203298	8.2	27
tt0203299	5.9	24
tt0203300	6.3	9
tt0203302	5.8	93
tt0203303	6.7	33
tt0203304	6.5	42
tt0203305	5.8	53
tt0203306	6.8	38
tt0203307	8.9	13
tt0203309	3.4	67
tt0203310	5.2	136
tt0203314	5.4	28
tt0203316	7.8	20
tt0203318	6.1	76
tt0203319	6.6	48
tt0203320	5.9	30
tt0203323	6.6	18
tt0203330	3.6	30
tt0203334	5.5	45
tt0203335	6.8	26
tt0203343	4.4	1663
tt0203344	8.0	16
tt0203352	3.7	28
tt0203354	4.6	48
tt0203360	5.1	379
tt0203361	3.9	29
tt0203363	5.5	141
tt0203370	5.5	292
tt0203373	4.5	31
tt0203374	4.7	29
tt0203375	5.0	29
tt0203376	5.2	29
tt0203381	5.8	10
tt0203392	4.9	34
tt0203394	4.4	25
tt0203395	4.1	12
tt0203397	5.6	11
tt0203402	5.0	218
tt0203403	4.0	31
tt0203405	8.6	47
tt0203406	5.8	19
tt0203408	3.5	5380
tt0203411	3.9	19
tt0203415	2.8	22
tt0203421	6.0	134
tt0203423	6.6	13
tt0203424	8.2	46
tt0203425	3.7	4477
tt0203426	7.2	11
tt0203427	6.9	1078
tt0203428	7.0	10
tt0203429	6.3	68
tt0203432	8.2	11
tt0203433	6.9	182
tt0203435	7.8	195
tt0203437	8.0	44
tt0203438	5.7	398
tt0203439	5.4	53
tt0203441	9.0	1880
tt0203443	7.5	40
tt0203446	7.3	17
tt0203447	5.3	17
tt0203448	3.9	20
tt0203453	5.0	11
tt0203473	4.6	30
tt0203474	4.2	28
tt0203475	6.8	14
tt0203477	4.8	55
tt0203479	4.3	31
tt0203481	5.3	132
tt0203487	6.4	37
tt0203491	7.8	9
tt0203492	5.0	875
tt0203495	4.9	19
tt0203496	7.8	14
tt0203498	4.5	48
tt0203501	5.3	33
tt0203503	5.1	662
tt0203504	6.5	64
tt0203506	5.5	73
tt0203510	7.1	20
tt0203513	6.4	11
tt0203515	7.1	264
tt0203519	5.9	31
tt0203520	5.8	43
tt0203521	5.9	17
tt0203522	6.0	22
tt0203523	7.6	4298
tt0203527	6.5	8
tt0203531	7.7	7
tt0203532	6.2	42
tt0203533	6.7	21
tt0203535	6.1	30
tt0203536	4.6	606
tt0203539	7.0	40
tt0203540	6.8	6116
tt0203541	7.8	15
tt0203543	2.7	19
tt0203547	3.8	25
tt0203548	5.9	24
tt0203549	6.8	193
tt0203558	7.5	18
tt0203567	5.1	25
tt0203571	2.4	19
tt0203573	7.2	89
tt0203579	5.4	54
tt0203580	3.6	277
tt0203581	5.1	635
tt0203582	3.4	27
tt0203584	6.3	242
tt0203585	9.4	5
tt0203593	6.8	473
tt0203599	7.0	43
tt0203600	8.0	29
tt0203601	5.7	94
tt0203605	7.0	192
tt0203606	5.7	10
tt0203607	6.3	93
tt0203608	6.7	66
tt0203611	6.1	142
tt0203612	7.5	4017
tt0203613	6.6	133
tt0203614	5.2	13
tt0203616	5.4	7
tt0203617	6.8	65
tt0203620	6.8	229
tt0203621	7.4	32
tt0203623	8.1	68
tt0203624	4.5	397
tt0203625	6.7	541
tt0203628	6.9	71
tt0203629	7.3	294
tt0203630	7.1	125
tt0203631	5.4	24
tt0203632	7.4	14620
tt0203635	6.3	755
tt0203639	6.5	90
tt0203646	5.1	473
tt0203648	4.3	14
tt0203649	4.6	24
tt0203650	4.6	22
tt0203651	4.7	24
tt0203653	5.1	305
tt0203657	4.6	22
tt0203659	6.6	130
tt0203663	6.2	100
tt0203664	9.2	18
tt0203665	5.7	16
tt0203667	7.6	2350
tt0203671	5.7	17
tt0203672	5.7	2006
tt0203674	9.2	14
tt0203681	4.7	552
tt0203682	6.1	113
tt0203683	5.2	44
tt0203686	7.8	70
tt0203688	6.4	11
tt0203689	5.2	285
tt0203690	5.9	56
tt0203695	6.5	530
tt0203696	6.0	23
tt0203697	7.9	34
tt0203699	4.8	341
tt0203700	4.5	519
tt0203701	8.0	3460
tt0203702	6.9	1451
tt0203703	8.2	2714
tt0203704	8.0	1350
tt0203706	9.2	6
tt0203708	4.7	312
tt0203711	6.7	21
tt0203713	6.1	345
tt0203715	6.5	11
tt0203716	3.9	25
tt0203719	6.4	112
tt0203720	6.6	64
tt0203721	5.5	14
tt0203724	3.8	54
tt0203725	6.6	179
tt0203726	3.9	640
tt0203729	7.2	6
tt0203734	3.9	24
tt0203735	4.3	23
tt0203737	6.7	10
tt0203738	5.2	16
tt0203739	7.6	62
tt0203741	6.8	6
tt0203742	6.3	60
tt0203743	4.1	19
tt0203747	3.8	20
tt0203750	4.8	48
tt0203751	6.9	146
tt0203755	6.2	30667
tt0203759	6.4	83
tt0203761	7.7	83
tt0203765	4.7	159
tt0203769	5.8	75
tt0203772	4.1	25
tt0203774	7.1	8
tt0203775	5.2	25
tt0203778	4.3	23
tt0203779	4.6	68
tt0203780	8.1	8
tt0203781	4.2	21
tt0203784	6.6	95
tt0203792	5.0	250
tt0203797	6.4	49
tt0203802	4.9	18
tt0203804	6.9	32
tt0203805	6.7	8
tt0203809	7.8	6
tt0203811	4.2	22
tt0203816	6.5	58
tt0203820	8.4	112
tt0203821	5.6	28
tt0203822	6.2	8
tt0203825	4.5	54
tt0203830	4.8	298
tt0203831	7.6	15
tt0203832	8.3	11
tt0203834	5.1	27
tt0203835	3.1	871
tt0203840	7.4	7
tt0203844	6.2	6
tt0203849	5.0	22
tt0203853	5.3	1185
tt0203855	3.8	20
tt0203863	4.6	20
tt0203865	6.7	30
tt0203866	8.0	13
tt0203869	4.7	11
tt0203870	3.5	23
tt0203871	6.0	16
tt0203878	4.6	7
tt0203882	5.4	16
tt0203883	5.7	354
tt0203885	5.3	35
tt0203892	6.3	28
tt0203894	6.7	17
tt0203895	7.1	545
tt0203896	7.0	11
tt0203898	4.4	101
tt0203903	4.8	28
tt0203908	7.8	352
tt0203911	6.7	209
tt0203912	5.3	94
tt0203915	7.3	7
tt0203922	8.0	31
tt0203923	3.9	13
tt0203926	5.6	18
tt0203927	6.6	6
tt0203929	5.4	447
tt0203930	6.5	21
tt0203931	6.2	14
tt0203933	6.1	498
tt0203934	4.3	23
tt0203938	3.6	23
tt0203940	3.9	3051
tt0203941	5.0	387
tt0203943	6.2	21
tt0203944	4.6	38
tt0203945	7.1	147
tt0203946	8.3	555
tt0203947	6.1	9
tt0203948	4.5	25
tt0203950	5.5	40
tt0203952	4.8	146
tt0203953	6.0	307
tt0203954	6.7	18
tt0203956	4.6	23
tt0203964	5.2	25
tt0203967	8.8	9
tt0203971	4.7	21
tt0203973	5.5	44
tt0203974	6.3	34
tt0203975	4.7	3314
tt0203976	5.1	28
tt0203978	6.0	121
tt0203979	4.2	64
tt0203982	5.8	51
tt0203986	5.6	50
tt0203987	7.4	431
tt0203992	6.8	33
tt0203993	6.6	27
tt0203996	7.1	58
tt0203997	5.0	22
tt0203999	6.8	12
tt0204000	4.8	26
tt0204001	7.1	134
tt0204003	7.6	18
tt0204005	5.1	36
tt0204007	7.3	39
tt0204009	6.1	14
tt0204011	3.9	27
tt0204016	4.0	26
tt0204018	4.6	77
tt0204024	6.7	11
tt0204027	6.1	87
tt0204028	4.6	26
tt0204030	4.4	163
tt0204034	4.7	145
tt0204039	6.7	36
tt0204040	7.1	12
tt0204043	6.3	110
tt0204047	5.3	27
tt0204049	5.3	22
tt0204050	5.4	23
tt0204051	5.3	24
tt0204055	6.9	1078
tt0204056	5.4	28
tt0204057	4.0	20
tt0204058	8.2	1018
tt0204060	7.8	8
tt0204064	5.8	47
tt0204065	5.9	40
tt0204066	7.5	109
tt0204067	6.7	27
tt0204068	7.0	15
tt0204069	5.2	79
tt0204072	7.4	108
tt0204079	6.2	82
tt0204081	7.9	33
tt0204082	7.2	1645
tt0204083	7.2	106
tt0204085	7.4	43
tt0204086	8.0	92
tt0204087	7.0	232
tt0204091	7.9	94
tt0204093	6.2	183
tt0204094	5.6	219
tt0204095	4.0	11
tt0204097	5.8	29
tt0204098	6.7	148
tt0204101	10.0	7
tt0204102	7.4	360
tt0204103	7.3	14
tt0204104	7.8	12
tt0204105	5.5	10
tt0204108	5.9	40
tt0204109	7.0	6
tt0204110	8.4	117
tt0204112	7.2	46
tt0204113	5.5	1111
tt0204116	7.4	249
tt0204119	5.4	35
tt0204121	7.3	31
tt0204122	6.0	13
tt0204124	5.4	315
tt0204127	7.1	41
tt0204128	7.2	49
tt0204129	7.8	15
tt0204131	8.0	26
tt0204135	6.5	95
tt0204136	6.7	159
tt0204137	6.6	13915
tt0204140	5.7	43
tt0204141	6.8	109
tt0204142	3.8	10
tt0204143	3.7	118
tt0204149	5.3	10
tt0204152	7.2	126
tt0204154	5.8	72
tt0204155	7.8	19
tt0204161	6.8	14
tt0204164	6.7	584
tt0204165	5.8	40
tt0204168	7.3	133
tt0204169	5.5	19
tt0204172	4.9	36
tt0204173	4.3	16
tt0204174	3.7	190
tt0204175	5.4	16973
tt0204176	6.9	22
tt0204178	5.5	14
tt0204180	4.8	11
tt0204181	6.1	38
tt0204186	6.2	29
tt0204187	5.8	11
tt0204189	7.3	22
tt0204191	6.0	15
tt0204193	4.8	83
tt0204194	4.8	13
tt0204197	4.0	39
tt0204200	6.7	116
tt0204202	5.0	26
tt0204203	7.1	58
tt0204204	7.5	18
tt0204209	5.2	19
tt0204218	4.8	14
tt0204222	7.5	332
tt0204223	3.6	49
tt0204224	8.2	86
tt0204228	5.1	102
tt0204232	5.7	63
tt0204233	6.4	22
tt0204235	5.3	38
tt0204237	6.4	30
tt0204239	5.9	20
tt0204240	5.4	24
tt0204241	5.9	31
tt0204242	6.0	28
tt0204245	5.2	173
tt0204246	6.4	219
tt0204247	5.9	165
tt0204248	5.1	65
tt0204250	2.1	696
tt0204251	6.0	58
tt0204252	4.9	224
tt0204254	7.6	119
tt0204256	6.5	15
tt0204257	5.2	18
tt0204265	5.8	9
tt0204267	8.7	7
tt0204268	5.3	50
tt0204276	6.4	8
tt0204278	4.9	12
tt0204279	6.8	28
tt0204283	6.0	11
tt0204284	7.7	33
tt0204285	6.9	143
tt0204286	6.0	7
tt0204287	6.6	293
tt0204288	3.5	11
tt0204291	7.1	972
tt0204293	7.2	8
tt0204294	6.3	54
tt0204295	5.4	114
tt0204298	4.4	40
tt0204299	6.1	22
tt0204300	5.4	52
tt0204305	7.2	63
tt0204313	5.1	37196
tt0204314	4.6	9
tt0204315	6.6	401
tt0204316	7.5	56
tt0204319	6.0	135
tt0204322	5.1	978
tt0204325	5.9	21
tt0204329	6.4	64
tt0204333	6.7	58
tt0204335	6.2	9
tt0204338	6.9	29
tt0204340	5.2	42
tt0204341	4.8	87
tt0204342	7.6	10
tt0204343	7.7	8
tt0204344	8.3	196
tt0204346	5.6	7
tt0204349	6.6	5
tt0204350	4.9	1350
tt0204352	6.7	94
tt0204354	8.0	7
tt0204355	7.2	32
tt0204356	2.5	49
tt0204357	7.3	9
tt0204360	6.1	53
tt0204364	7.1	92
tt0204365	5.4	26
tt0204367	7.5	41
tt0204373	6.5	75
tt0204380	6.0	5
tt0204382	7.3	32
tt0204383	6.5	38
tt0204385	7.6	9
tt0204387	6.3	10
tt0204388	3.8	82
tt0204394	7.9	348
tt0204413	5.0	9
tt0204414	5.8	67
tt0204417	8.4	13
tt0204418	7.9	22
tt0204419	5.5	58
tt0204420	7.9	52
tt0204421	6.8	25
tt0204423	7.6	19
tt0204425	8.5	289
tt0204428	7.4	11
tt0204430	6.2	18
tt0204432	7.0	55
tt0204433	6.8	27
tt0204436	5.7	26
tt0204437	6.2	39
tt0204438	7.0	7
tt0204439	6.1	13
tt0204440	6.1	45
tt0204441	6.2	9
tt0204442	6.9	31
tt0204443	7.6	134
tt0204445	5.7	42
tt0204446	4.1	154
tt0204452	3.1	56
tt0204453	7.1	109
tt0204454	4.7	16
tt0204458	6.4	22
tt0204459	8.3	12
tt0204460	8.3	48
tt0204466	5.1	54
tt0204467	5.8	74
tt0204468	8.3	196
tt0204471	6.5	331
tt0204472	5.0	14
tt0204478	6.3	93
tt0204481	6.5	130
tt0204483	6.2	41
tt0204484	6.4	592
tt0204487	7.1	78
tt0204490	6.9	15
tt0204491	6.5	173
tt0204492	7.0	40
tt0204494	8.0	19
tt0204495	7.2	44
tt0204496	7.7	17
tt0204499	4.8	28
tt0204501	6.7	15
tt0204503	5.6	30
tt0204504	6.2	733
tt0204505	6.4	6
tt0204507	7.8	61
tt0204510	7.2	36
tt0204512	7.9	11
tt0204513	5.6	182
tt0204515	5.7	198
tt0204517	7.1	14
tt0204518	4.8	9
tt0204521	6.3	13
tt0204523	6.2	96
tt0204525	6.5	8
tt0204526	6.6	1411
tt0204527	6.6	229
tt0204541	7.2	102
tt0204543	6.7	24
tt0204544	7.0	797
tt0204545	6.1	34
tt0204546	4.7	28
tt0204547	6.0	171
tt0204548	6.8	24
tt0204550	5.3	127
tt0204551	7.3	39
tt0204552	7.5	11
tt0204555	6.9	73
tt0204556	4.8	27
tt0204557	6.1	35
tt0204558	6.5	32
tt0204559	5.8	11
tt0204560	5.7	11
tt0204561	5.5	15
tt0204570	4.9	18
tt0204571	5.1	87
tt0204573	4.7	9
tt0204574	7.6	530
tt0204577	6.6	11
tt0204578	6.7	22
tt0204580	4.7	13
tt0204582	7.6	7
tt0204585	7.8	8
tt0204587	7.5	43
tt0204592	5.4	11
tt0204594	3.7	20
tt0204596	6.6	23
tt0204597	5.3	14
tt0204598	7.9	13
tt0204599	6.4	38
tt0204601	8.0	18
tt0204607	7.9	43
tt0204610	6.7	32
tt0204615	8.0	11
tt0204616	5.3	72
tt0204617	6.7	32
tt0204618	6.3	40
tt0204619	4.7	77
tt0204621	4.3	28
tt0204622	5.4	96
tt0204624	8.7	19
tt0204625	7.6	11
tt0204626	5.3	27415
tt0204631	6.7	17
tt0204633	8.0	9
tt0204635	4.2	122
tt0204636	4.0	59
tt0204639	7.0	25
tt0204640	6.7	3232
tt0204641	7.3	11
tt0204644	6.4	102
tt0204645	3.0	32
tt0204646	8.2	7
tt0204648	7.3	64
tt0204649	7.9	14
tt0204651	4.9	13
tt0204653	5.6	30
tt0204657	9.1	6223
tt0204658	7.4	1380
tt0204659	7.6	3102
tt0204660	7.6	1205
tt0204661	4.4	244
tt0204665	6.5	73
tt0204667	6.7	188
tt0204670	5.9	12
tt0204671	8.3	18
tt0204672	6.2	50
tt0204673	6.0	79
tt0204675	5.6	9
tt0204676	5.5	218
tt0204677	6.7	10
tt0204678	5.8	29
tt0204679	7.4	17
tt0204680	8.5	38
tt0204682	5.2	130
tt0204686	5.8	2637
tt0204687	5.9	12
tt0204691	5.5	195
tt0204692	7.4	31
tt0204693	5.5	144
tt0204694	5.6	25
tt0204695	6.8	30
tt0204698	7.4	42
tt0204700	5.9	8355
tt0204701	6.3	10
tt0204702	6.4	35
tt0204704	7.2	386
tt0204705	7.4	6
tt0204708	5.7	9
tt0204709	7.0	5522
tt0204713	6.6	39
tt0204714	7.3	299
tt0204715	7.0	66
tt0204716	6.7	177
tt0204718	7.9	10
tt0204720	5.7	15
tt0204723	7.6	5
tt0204724	4.8	83
tt0204728	7.8	17
tt0204729	6.2	207
tt0204730	4.2	8
tt0204731	6.5	87
tt0204733	8.4	46
tt0204736	6.9	242
tt0204737	8.2	6
tt0204741	6.7	318
tt0204742	4.5	124
tt0204744	6.5	996
tt0204745	6.5	365
tt0204747	5.7	192
tt0204748	6.4	68
tt0204750	6.5	206
tt0204752	7.0	130
tt0204754	5.8	22
tt0204759	6.3	125
tt0204761	5.6	1902
tt0204762	7.0	9
tt0204764	7.4	9
tt0204765	6.6	172
tt0204766	8.0	35
tt0204767	7.1	274
tt0204768	7.5	60
tt0204770	3.7	9
tt0204773	7.6	148
tt0204774	7.2	37
tt0204775	8.5	92
tt0204776	6.0	28
tt0204777	7.1	878
tt0204778	7.0	29
tt0204782	8.4	240
tt0204783	4.1	38
tt0204786	6.3	10
tt0204788	4.8	70
tt0204791	7.4	41
tt0204792	3.5	9
tt0204793	8.0	7
tt0204795	6.4	10
tt0204797	7.3	326
tt0204798	7.4	944
tt0204799	6.8	7
tt0204800	6.2	52
tt0204802	8.0	19
tt0204807	6.2	16
tt0204808	6.7	19
tt0204809	4.9	326
tt0204810	4.2	27
tt0204811	4.4	28
tt0204812	6.6	7
tt0204813	7.4	7
tt0204814	6.1	29
tt0204817	5.8	12
tt0204820	5.8	8
tt0204821	5.1	84
tt0204823	4.4	199
tt0204824	6.0	6172
tt0204826	5.2	9
tt0204829	5.7	58
tt0204830	5.0	7
tt0204831	6.9	12
tt0204835	5.0	56
tt0204836	4.2	375
tt0204839	8.5	86
tt0204846	3.7	18
tt0204851	5.8	59
tt0204853	6.3	63
tt0204861	6.0	913
tt0204863	5.1	106
tt0204870	5.5	165
tt0204873	6.6	57
tt0204875	6.0	12
tt0204876	3.0	24
tt0204877	7.8	25
tt0204878	4.9	38
tt0204879	4.0	27
tt0204881	6.8	68
